Phytochemicals,Link
Hybanthus enneaspermus,https://cb.imsc.res.in/imppat/therapeutics/Hybanthus%20enneaspermus
Hybanthus linearifolius,https://cb.imsc.res.in/imppat/therapeutics/Hybanthus%20linearifolius
Hydnocarpus alpina,https://cb.imsc.res.in/imppat/therapeutics/Hydnocarpus%20alpina
Hydnocarpus anthelminthica,https://cb.imsc.res.in/imppat/therapeutics/Hydnocarpus%20anthelminthica
Hydnocarpus kurzii,https://cb.imsc.res.in/imppat/therapeutics/Hydnocarpus%20kurzii
Hydnocarpus pentandrus,https://cb.imsc.res.in/imppat/therapeutics/Hydnocarpus%20pentandrus
Hydnocarpus venenata,https://cb.imsc.res.in/imppat/therapeutics/Hydnocarpus%20venenata
Hydnocarpus wightianus,https://cb.imsc.res.in/imppat/therapeutics/Hydnocarpus%20wightianus
Hydrangea aspera,https://cb.imsc.res.in/imppat/therapeutics/Hydrangea%20aspera
Hydrangea heteromalla,https://cb.imsc.res.in/imppat/therapeutics/Hydrangea%20heteromalla
Hydrangea macrophylla,https://cb.imsc.res.in/imppat/therapeutics/Hydrangea%20macrophylla
Hydrangea paniculata,https://cb.imsc.res.in/imppat/therapeutics/Hydrangea%20paniculata
Hydrastis canadensis,https://cb.imsc.res.in/imppat/therapeutics/Hydrastis%20canadensis
Hydrilla verticillata,https://cb.imsc.res.in/imppat/therapeutics/Hydrilla%20verticillata
Hydrocotyle javanica,https://cb.imsc.res.in/imppat/therapeutics/Hydrocotyle%20javanica
Hydrocotyle rotundifolia,https://cb.imsc.res.in/imppat/therapeutics/Hydrocotyle%20rotundifolia
Hydrocotyle sibthorpioides,https://cb.imsc.res.in/imppat/therapeutics/Hydrocotyle%20sibthorpioides
Hygrophila auriculata,https://cb.imsc.res.in/imppat/therapeutics/Hygrophila%20auriculata
Hygrophila polysperma,https://cb.imsc.res.in/imppat/therapeutics/Hygrophila%20polysperma
Hygroryza aristata,https://cb.imsc.res.in/imppat/therapeutics/Hygroryza%20aristata
Hymenaea courbaril,https://cb.imsc.res.in/imppat/therapeutics/Hymenaea%20courbaril
Hymenocallis littoralis,https://cb.imsc.res.in/imppat/therapeutics/Hymenocallis%20littoralis
Hymenodictyon obovatum,https://cb.imsc.res.in/imppat/therapeutics/Hymenodictyon%20obovatum
Hymenodictyon orixense,https://cb.imsc.res.in/imppat/therapeutics/Hymenodictyon%20orixense
Hyoscyamus albus,https://cb.imsc.res.in/imppat/therapeutics/Hyoscyamus%20albus
Hyoscyamus muticus,https://cb.imsc.res.in/imppat/therapeutics/Hyoscyamus%20muticus
Hyoscyamus niger,https://cb.imsc.res.in/imppat/therapeutics/Hyoscyamus%20niger
Hyoscyamus pusillus,https://cb.imsc.res.in/imppat/therapeutics/Hyoscyamus%20pusillus
Hyoscyamus reticulatus,https://cb.imsc.res.in/imppat/therapeutics/Hyoscyamus%20reticulatus
Hypecoum leptocarpum,https://cb.imsc.res.in/imppat/therapeutics/Hypecoum%20leptocarpum
Hypecoum pendulum,https://cb.imsc.res.in/imppat/therapeutics/Hypecoum%20pendulum
Hypecoum procumbens,https://cb.imsc.res.in/imppat/therapeutics/Hypecoum%20procumbens
Hypericum calycinum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20calycinum
Hypericum elodeoides,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20elodeoides
Hypericum hookerianum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20hookerianum
Hypericum humifusum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20humifusum
Hypericum japonicum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20japonicum
Hypericum monogynum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20monogynum
Hypericum mysorense,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20mysorense
Hypericum olympicum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20olympicum
Hypericum patulum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20patulum
Hypericum perforatum,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20perforatum
Hypericum sampsonii,https://cb.imsc.res.in/imppat/therapeutics/Hypericum%20sampsonii
Hyphaene dichotoma,https://cb.imsc.res.in/imppat/therapeutics/Hyphaene%20dichotoma
Hypochoeris radicata,https://cb.imsc.res.in/imppat/therapeutics/Hypochoeris%20radicata
Hypodematium crenatum,https://cb.imsc.res.in/imppat/therapeutics/Hypodematium%20crenatum
Hypolepis punctata,https://cb.imsc.res.in/imppat/therapeutics/Hypolepis%20punctata
Hyptis capitata,https://cb.imsc.res.in/imppat/therapeutics/Hyptis%20capitata
Hyptis pectinata,https://cb.imsc.res.in/imppat/therapeutics/Hyptis%20pectinata
Hyptis suaveolens,https://cb.imsc.res.in/imppat/therapeutics/Hyptis%20suaveolens
Hyssopus officinalis,https://cb.imsc.res.in/imppat/therapeutics/Hyssopus%20officinalis
Iberis amara,https://cb.imsc.res.in/imppat/therapeutics/Iberis%20amara
Iberis coronaria,https://cb.imsc.res.in/imppat/therapeutics/Iberis%20coronaria
Ichnocarpus frutescens,https://cb.imsc.res.in/imppat/therapeutics/Ichnocarpus%20frutescens
Ilex aquifolium,https://cb.imsc.res.in/imppat/therapeutics/Ilex%20aquifolium
Ilex excelsa,https://cb.imsc.res.in/imppat/therapeutics/Ilex%20excelsa
Ilex paraguariensis,https://cb.imsc.res.in/imppat/therapeutics/Ilex%20paraguariensis
Illicium anisatum,https://cb.imsc.res.in/imppat/therapeutics/Illicium%20anisatum
Illicium griffithii,https://cb.imsc.res.in/imppat/therapeutics/Illicium%20griffithii
Illicium religiosum,https://cb.imsc.res.in/imppat/therapeutics/Illicium%20religiosum
Illicium simonsii,https://cb.imsc.res.in/imppat/therapeutics/Illicium%20simonsii
Illicium verum,https://cb.imsc.res.in/imppat/therapeutics/Illicium%20verum
Impatiens balsamina,https://cb.imsc.res.in/imppat/therapeutics/Impatiens%20balsamina
Impatiens bicolor,https://cb.imsc.res.in/imppat/therapeutics/Impatiens%20bicolor
Imperata cylindrica,https://cb.imsc.res.in/imppat/therapeutics/Imperata%20cylindrica
Incarvillea diffusa,https://cb.imsc.res.in/imppat/therapeutics/Incarvillea%20diffusa
Incarvillea emodi,https://cb.imsc.res.in/imppat/therapeutics/Incarvillea%20emodi
Indigofera arrecta,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20arrecta
Indigofera aspalathoides,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20aspalathoides
Indigofera hebepetala,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20hebepetala
Indigofera heterantha,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20heterantha
Indigofera hirsuta,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20hirsuta
Indigofera hochstetteri,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20hochstetteri
Indigofera linifolia,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20linifolia
Indigofera linnaei,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20linnaei
Indigofera longiracemosa,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20longiracemosa
Indigofera mysorensis,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20mysorensis
Indigofera oblongifolia,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20oblongifolia
Indigofera suffruticosa,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20suffruticosa
Indigofera tinctoria,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20tinctoria
Indigofera wightii,https://cb.imsc.res.in/imppat/therapeutics/Indigofera%20wightii
Indoneesiella echioides,https://cb.imsc.res.in/imppat/therapeutics/Indoneesiella%20echioides
Inula cappa,https://cb.imsc.res.in/imppat/therapeutics/Inula%20cappa
Inula cuspidata,https://cb.imsc.res.in/imppat/therapeutics/Inula%20cuspidata
Inula eupatorioides,https://cb.imsc.res.in/imppat/therapeutics/Inula%20eupatorioides
Inula grantioides,https://cb.imsc.res.in/imppat/therapeutics/Inula%20grantioides
Inula helenium,https://cb.imsc.res.in/imppat/therapeutics/Inula%20helenium
Inula obtusifolia,https://cb.imsc.res.in/imppat/therapeutics/Inula%20obtusifolia
Inula racemosa,https://cb.imsc.res.in/imppat/therapeutics/Inula%20racemosa
Inula royleana,https://cb.imsc.res.in/imppat/therapeutics/Inula%20royleana
Iphigenia indica,https://cb.imsc.res.in/imppat/therapeutics/Iphigenia%20indica
Ipomoea alba,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20alba
Ipomoea aquatica,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20aquatica
Ipomoea arachnosperma,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20arachnosperma
Ipomoea batatas,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20batatas
Ipomoea cairica,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20cairica
Ipomoea carnea,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20carnea
Ipomoea cheirophylla,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20cheirophylla
Ipomoea coptica,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20coptica
Ipomoea dichroa,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20dichroa
Ipomoea dumosa,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20dumosa
Ipomoea fistulosa,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20fistulosa
Ipomoea hederifolia,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20hederifolia
Ipomoea indica,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20indica
Ipomoea mauritiana,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20mauritiana
Ipomoea muricata,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20muricata
Ipomoea nil,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20nil
Ipomoea obscura,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20obscura
Ipomoea pes-caprae,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20pes-caprae
Ipomoea pes-tigridis,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20pes-tigridis
Ipomoea purga,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20purga
Ipomoea purpurea,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20purpurea
Ipomoea quamoclit,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20quamoclit
Ipomoea rubriflora,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20rubriflora
Ipomoea tricolor,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20tricolor
Ipomoea turbinata,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20turbinata
Ipomoea violacea,https://cb.imsc.res.in/imppat/therapeutics/Ipomoea%20violacea
Iris decora,https://cb.imsc.res.in/imppat/therapeutics/Iris%20decora
Iris domestica,https://cb.imsc.res.in/imppat/therapeutics/Iris%20domestica
Iris ensata,https://cb.imsc.res.in/imppat/therapeutics/Iris%20ensata
Iris florentina,https://cb.imsc.res.in/imppat/therapeutics/Iris%20florentina
Iris germanica,https://cb.imsc.res.in/imppat/therapeutics/Iris%20germanica
Iris hookeriana,https://cb.imsc.res.in/imppat/therapeutics/Iris%20hookeriana
Iris kashmiriana,https://cb.imsc.res.in/imppat/therapeutics/Iris%20kashmiriana
Iris kemaonensis,https://cb.imsc.res.in/imppat/therapeutics/Iris%20kemaonensis
Iris milesii,https://cb.imsc.res.in/imppat/therapeutics/Iris%20milesii
Iris pseudacorus,https://cb.imsc.res.in/imppat/therapeutics/Iris%20pseudacorus
Iris spuria,https://cb.imsc.res.in/imppat/therapeutics/Iris%20spuria
Iris versicolor,https://cb.imsc.res.in/imppat/therapeutics/Iris%20versicolor
Isatis tinctoria,https://cb.imsc.res.in/imppat/therapeutics/Isatis%20tinctoria
Isodon adenanthus,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20adenanthus
Isodon eriocalyx,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20eriocalyx
Isodon japonicus,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20japonicus
Isodon lophanthoides,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20lophanthoides
Isodon melissoides,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20melissoides
Isodon nilgherricus,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20nilgherricus
Isodon phyllostachys,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20phyllostachys
Isodon rugosus,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20rugosus
Isodon ternifolius,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20ternifolius
Isodon walkeri,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20walkeri
Isodon wightii,https://cb.imsc.res.in/imppat/therapeutics/Isodon%20wightii
Ixora chinensis,https://cb.imsc.res.in/imppat/therapeutics/Ixora%20chinensis
Ixora coccinea,https://cb.imsc.res.in/imppat/therapeutics/Ixora%20coccinea
Ixora finlaysoniana,https://cb.imsc.res.in/imppat/therapeutics/Ixora%20finlaysoniana
Ixora javanica,https://cb.imsc.res.in/imppat/therapeutics/Ixora%20javanica
Ixora nigricans,https://cb.imsc.res.in/imppat/therapeutics/Ixora%20nigricans
Ixora pavetta,https://cb.imsc.res.in/imppat/therapeutics/Ixora%20pavetta
Jacaranda acutifolia,https://cb.imsc.res.in/imppat/therapeutics/Jacaranda%20acutifolia
Jacaranda mimosifolia,https://cb.imsc.res.in/imppat/therapeutics/Jacaranda%20mimosifolia
Jacquemontia paniculata,https://cb.imsc.res.in/imppat/therapeutics/Jacquemontia%20paniculata
Jacquinia ruscifolia,https://cb.imsc.res.in/imppat/therapeutics/Jacquinia%20ruscifolia
Jaeschkea gentianoides,https://cb.imsc.res.in/imppat/therapeutics/Jaeschkea%20gentianoides
Jaeschkea oligosperma,https://cb.imsc.res.in/imppat/therapeutics/Jaeschkea%20oligosperma
Jasminum auriculatum,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20auriculatum
Jasminum azoricum,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20azoricum
Jasminum elongatum,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20elongatum
Jasminum flexile,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20flexile
Jasminum grandiflorum,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20grandiflorum
Jasminum humile,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20humile
Jasminum mesnyi,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20mesnyi
Jasminum multiflorum,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20multiflorum
Jasminum nudiflorum,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20nudiflorum
Jasminum odoratissimum,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20odoratissimum
Jasminum officinale,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20officinale
Jasminum ritchiei,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20ritchiei
Jasminum sambac,https://cb.imsc.res.in/imppat/therapeutics/Jasminum%20sambac
Jateorhiza palmata,https://cb.imsc.res.in/imppat/therapeutics/Jateorhiza%20palmata
Jatropha curcas,https://cb.imsc.res.in/imppat/therapeutics/Jatropha%20curcas
Jatropha glandulifera,https://cb.imsc.res.in/imppat/therapeutics/Jatropha%20glandulifera
Jatropha gossypiifolia,https://cb.imsc.res.in/imppat/therapeutics/Jatropha%20gossypiifolia
Jatropha heynei,https://cb.imsc.res.in/imppat/therapeutics/Jatropha%20heynei
Jatropha multifida,https://cb.imsc.res.in/imppat/therapeutics/Jatropha%20multifida
Jatropha podagrica,https://cb.imsc.res.in/imppat/therapeutics/Jatropha%20podagrica
Juglans regia,https://cb.imsc.res.in/imppat/therapeutics/Juglans%20regia
Juncus bufonius,https://cb.imsc.res.in/imppat/therapeutics/Juncus%20bufonius
Juncus effusus,https://cb.imsc.res.in/imppat/therapeutics/Juncus%20effusus
Juniperus bermudiana,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20bermudiana
Juniperus chinensis,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20chinensis
Juniperus communis,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20communis
Juniperus excelsa,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20excelsa
Juniperus indica,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20indica
Juniperus phoenicea,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20phoenicea
Juniperus polycarpos,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20polycarpos
Juniperus procera,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20procera
Juniperus pseudosabina,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20pseudosabina
Juniperus recurva,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20recurva
Juniperus rigida,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20rigida
Juniperus semiglobosa,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20semiglobosa
Juniperus squamata,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20squamata
Juniperus virginiana,https://cb.imsc.res.in/imppat/therapeutics/Juniperus%20virginiana
Justicia adhatoda,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20adhatoda
Justicia aurea,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20aurea
Justicia beddomei,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20beddomei
Justicia betonica,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20betonica
Justicia diffusa,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20diffusa
Justicia gendarussa,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20gendarussa
Justicia glauca,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20glauca
Justicia japonica,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20japonica
Justicia neesii,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20neesii
Justicia procumbens,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20procumbens
Justicia prostrata,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20prostrata
Justicia tranquebariensis,https://cb.imsc.res.in/imppat/therapeutics/Justicia%20tranquebariensis
Kadsura heteroclita,https://cb.imsc.res.in/imppat/therapeutics/Kadsura%20heteroclita
Kaempferia galanga,https://cb.imsc.res.in/imppat/therapeutics/Kaempferia%20galanga
Kaempferia rotunda,https://cb.imsc.res.in/imppat/therapeutics/Kaempferia%20rotunda
Kalanchoe integra,https://cb.imsc.res.in/imppat/therapeutics/Kalanchoe%20integra
Kalanchoe laciniata,https://cb.imsc.res.in/imppat/therapeutics/Kalanchoe%20laciniata
Kalanchoe lanceolata,https://cb.imsc.res.in/imppat/therapeutics/Kalanchoe%20lanceolata
Kallstroemia pubescens,https://cb.imsc.res.in/imppat/therapeutics/Kallstroemia%20pubescens
Kandelia candel,https://cb.imsc.res.in/imppat/therapeutics/Kandelia%20candel
Kandelia rheedii,https://cb.imsc.res.in/imppat/therapeutics/Kandelia%20rheedii
Kerria japonica,https://cb.imsc.res.in/imppat/therapeutics/Kerria%20japonica
Khaya senegalensis,https://cb.imsc.res.in/imppat/therapeutics/Khaya%20senegalensis
Kickxia subsessilis,https://cb.imsc.res.in/imppat/therapeutics/Kickxia%20subsessilis
Kigelia africana,https://cb.imsc.res.in/imppat/therapeutics/Kigelia%20africana
Kingiodendron pinnatum,https://cb.imsc.res.in/imppat/therapeutics/Kingiodendron%20pinnatum
Kleinhovia hospita,https://cb.imsc.res.in/imppat/therapeutics/Kleinhovia%20hospita
Kleinia grandiflora,https://cb.imsc.res.in/imppat/therapeutics/Kleinia%20grandiflora
Knema attenuata,https://cb.imsc.res.in/imppat/therapeutics/Knema%20attenuata
Knema cinerea,https://cb.imsc.res.in/imppat/therapeutics/Knema%20cinerea
Knoxia sumatrensis,https://cb.imsc.res.in/imppat/therapeutics/Knoxia%20sumatrensis
Kochia trichophylla,https://cb.imsc.res.in/imppat/therapeutics/Kochia%20trichophylla
Koelpinia linearis,https://cb.imsc.res.in/imppat/therapeutics/Koelpinia%20linearis
Kokoona zeylanica,https://cb.imsc.res.in/imppat/therapeutics/Kokoona%20zeylanica
Kopsia fruticosa,https://cb.imsc.res.in/imppat/therapeutics/Kopsia%20fruticosa
Korthalsella japonica,https://cb.imsc.res.in/imppat/therapeutics/Korthalsella%20japonica
Krameria lappacea,https://cb.imsc.res.in/imppat/therapeutics/Krameria%20lappacea
Kydia calycina,https://cb.imsc.res.in/imppat/therapeutics/Kydia%20calycina
Kyllinga brevifolia,https://cb.imsc.res.in/imppat/therapeutics/Kyllinga%20brevifolia
Kyllinga odorata,https://cb.imsc.res.in/imppat/therapeutics/Kyllinga%20odorata
Lablab purpureus,https://cb.imsc.res.in/imppat/therapeutics/Lablab%20purpureus
Lactuca sativa,https://cb.imsc.res.in/imppat/therapeutics/Lactuca%20sativa
Lactuca serriola,https://cb.imsc.res.in/imppat/therapeutics/Lactuca%20serriola
Lactuca virosa,https://cb.imsc.res.in/imppat/therapeutics/Lactuca%20virosa
Lagenaria siceraria,https://cb.imsc.res.in/imppat/therapeutics/Lagenaria%20siceraria
