Phytochemicals,Link
Anogeissus latifolia,https://cb.imsc.res.in/imppat/phytochemical/Anogeissus%20latifolia
Anthemis cotula,https://cb.imsc.res.in/imppat/phytochemical/Anthemis%20cotula
Anthriscus cerefolium,https://cb.imsc.res.in/imppat/phytochemical/Anthriscus%20cerefolium
Anthriscus nemorosa,https://cb.imsc.res.in/imppat/phytochemical/Anthriscus%20nemorosa
Anthriscus sylvestris,https://cb.imsc.res.in/imppat/phytochemical/Anthriscus%20sylvestris
Antiaris toxicaria,https://cb.imsc.res.in/imppat/phytochemical/Antiaris%20toxicaria
Anticharis glandulosa,https://cb.imsc.res.in/imppat/phytochemical/Anticharis%20glandulosa
Anticharis senegalensis,https://cb.imsc.res.in/imppat/phytochemical/Anticharis%20senegalensis
Antidesma acidum,https://cb.imsc.res.in/imppat/phytochemical/Antidesma%20acidum
Antidesma bunius,https://cb.imsc.res.in/imppat/phytochemical/Antidesma%20bunius
Antidesma montanum,https://cb.imsc.res.in/imppat/phytochemical/Antidesma%20montanum
Antigonon leptopus,https://cb.imsc.res.in/imppat/phytochemical/Antigonon%20leptopus
Antirrhinum majus,https://cb.imsc.res.in/imppat/phytochemical/Antirrhinum%20majus
Apama siliquosa,https://cb.imsc.res.in/imppat/phytochemical/Apama%20siliquosa
Aphanamixis polystachya,https://cb.imsc.res.in/imppat/phytochemical/Aphanamixis%20polystachya
Aphananthe cuspidata,https://cb.imsc.res.in/imppat/phytochemical/Aphananthe%20cuspidata
Apium graveolens,https://cb.imsc.res.in/imppat/phytochemical/Apium%20graveolens
Apodytes dimidiata,https://cb.imsc.res.in/imppat/phytochemical/Apodytes%20dimidiata
Aquilaria agallocha,https://cb.imsc.res.in/imppat/phytochemical/Aquilaria%20agallocha
Aquilaria malaccensis,https://cb.imsc.res.in/imppat/phytochemical/Aquilaria%20malaccensis
Aquilaria sinensis,https://cb.imsc.res.in/imppat/phytochemical/Aquilaria%20sinensis
Aquilegia moorcroftiana,https://cb.imsc.res.in/imppat/phytochemical/Aquilegia%20moorcroftiana
Aquilegia vulgaris,https://cb.imsc.res.in/imppat/phytochemical/Aquilegia%20vulgaris
Arabidopsis thaliana,https://cb.imsc.res.in/imppat/phytochemical/Arabidopsis%20thaliana
Arachis hypogaea,https://cb.imsc.res.in/imppat/phytochemical/Arachis%20hypogaea
Araiostegia divaricata,https://cb.imsc.res.in/imppat/phytochemical/Araiostegia%20divaricata
Aralia cachemirica,https://cb.imsc.res.in/imppat/phytochemical/Aralia%20cachemirica
Aralia chinensis,https://cb.imsc.res.in/imppat/phytochemical/Aralia%20chinensis
Aralia dasyphylla,https://cb.imsc.res.in/imppat/phytochemical/Aralia%20dasyphylla
Araucaria angustifolia,https://cb.imsc.res.in/imppat/phytochemical/Araucaria%20angustifolia
Araucaria araucana,https://cb.imsc.res.in/imppat/phytochemical/Araucaria%20araucana
Araucaria bidwillii,https://cb.imsc.res.in/imppat/phytochemical/Araucaria%20bidwillii
Araucaria columnaris,https://cb.imsc.res.in/imppat/phytochemical/Araucaria%20columnaris
Araucaria cunninghamii,https://cb.imsc.res.in/imppat/phytochemical/Araucaria%20cunninghamii
Arbutus unedo,https://cb.imsc.res.in/imppat/phytochemical/Arbutus%20unedo
Arctium lappa,https://cb.imsc.res.in/imppat/phytochemical/Arctium%20lappa
Arctostaphylos uva-ursi,https://cb.imsc.res.in/imppat/phytochemical/Arctostaphylos%20uva-ursi
Ardisia japonica,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20japonica
Ardisia macrocarpa,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20macrocarpa
Ardisia neriifolia,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20neriifolia
Ardisia odontophylla,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20odontophylla
Ardisia paniculata,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20paniculata
Ardisia quinquegona,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20quinquegona
Ardisia solanacea,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20solanacea
Ardisia thyrsiflora,https://cb.imsc.res.in/imppat/phytochemical/Ardisia%20thyrsiflora
Areca catechu,https://cb.imsc.res.in/imppat/phytochemical/Areca%20catechu
Arenaria kansuensis,https://cb.imsc.res.in/imppat/phytochemical/Arenaria%20kansuensis
Arenaria serpyllifolia,https://cb.imsc.res.in/imppat/phytochemical/Arenaria%20serpyllifolia
Argania spinosa,https://cb.imsc.res.in/imppat/phytochemical/Argania%20spinosa
Argemone mexicana,https://cb.imsc.res.in/imppat/phytochemical/Argemone%20mexicana
Argemone ochroleuca,https://cb.imsc.res.in/imppat/phytochemical/Argemone%20ochroleuca
Argemone subfusiformis,https://cb.imsc.res.in/imppat/phytochemical/Argemone%20subfusiformis
Argyreia cuneata,https://cb.imsc.res.in/imppat/phytochemical/Argyreia%20cuneata
Argyreia imbricata,https://cb.imsc.res.in/imppat/phytochemical/Argyreia%20imbricata
Argyreia nervosa,https://cb.imsc.res.in/imppat/phytochemical/Argyreia%20nervosa
Arisaema tortuosum,https://cb.imsc.res.in/imppat/phytochemical/Arisaema%20tortuosum
Arisaema triphyllum,https://cb.imsc.res.in/imppat/phytochemical/Arisaema%20triphyllum
Aristolochia bracteolata,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20bracteolata
Aristolochia fontanesii,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20fontanesii
Aristolochia grandiflora,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20grandiflora
Aristolochia indica,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20indica
Aristolochia labiata,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20labiata
Aristolochia littoralis,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20littoralis
Aristolochia reticulata,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20reticulata
Aristolochia ringens,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20ringens
Aristolochia rotunda,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20rotunda
Aristolochia serpentaria,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20serpentaria
Aristolochia tagala,https://cb.imsc.res.in/imppat/phytochemical/Aristolochia%20tagala
Armoracia rusticana,https://cb.imsc.res.in/imppat/phytochemical/Armoracia%20rusticana
Arnebia euchroma,https://cb.imsc.res.in/imppat/phytochemical/Arnebia%20euchroma
Arnebia guttata,https://cb.imsc.res.in/imppat/phytochemical/Arnebia%20guttata
Arnebia hispidissima,https://cb.imsc.res.in/imppat/phytochemical/Arnebia%20hispidissima
Arnebia nobilis,https://cb.imsc.res.in/imppat/phytochemical/Arnebia%20nobilis
Arnica longifolia,https://cb.imsc.res.in/imppat/phytochemical/Arnica%20longifolia
Arnica montana,https://cb.imsc.res.in/imppat/phytochemical/Arnica%20montana
Arrhenatherum elatius,https://cb.imsc.res.in/imppat/phytochemical/Arrhenatherum%20elatius
Artabotrys hexapetalus,https://cb.imsc.res.in/imppat/phytochemical/Artabotrys%20hexapetalus
Artemisia abrotanum,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20abrotanum
Artemisia absinthium,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20absinthium
Artemisia annua,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20annua
Artemisia biennis,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20biennis
Artemisia capillaris,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20capillaris
Artemisia carvifolia,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20carvifolia
Artemisia cina,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20cina
Artemisia dracunculus,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20dracunculus
Artemisia gmelini,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20gmelini
Artemisia gmelinii,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20gmelinii
Artemisia halodendron,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20halodendron
Artemisia indica,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20indica
Artemisia japonica,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20japonica
Artemisia judaica,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20judaica
Artemisia laciniata,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20laciniata
Artemisia macrocephala,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20macrocephala
Artemisia maritima,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20maritima
Artemisia myriantha,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20myriantha
Artemisia nilagirica,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20nilagirica
Artemisia pallens,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20pallens
Artemisia persica,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20persica
Artemisia roxburghiana,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20roxburghiana
Artemisia salsoloides,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20salsoloides
Artemisia scoparia,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20scoparia
Artemisia sieversiana,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20sieversiana
Artemisia siversiana,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20siversiana
Artemisia vestita,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20vestita
Artemisia vulgaris,https://cb.imsc.res.in/imppat/phytochemical/Artemisia%20vulgaris
Arthrocnemum fruticosum,https://cb.imsc.res.in/imppat/phytochemical/Arthrocnemum%20fruticosum
Arthrocnemum indicum,https://cb.imsc.res.in/imppat/phytochemical/Arthrocnemum%20indicum
Arthrocnemum macrostachyum,https://cb.imsc.res.in/imppat/phytochemical/Arthrocnemum%20macrostachyum
Arthromeris wallichiana,https://cb.imsc.res.in/imppat/phytochemical/Arthromeris%20wallichiana
Artocarpus altilis,https://cb.imsc.res.in/imppat/phytochemical/Artocarpus%20altilis
Artocarpus chama,https://cb.imsc.res.in/imppat/phytochemical/Artocarpus%20chama
Artocarpus heterophyllus,https://cb.imsc.res.in/imppat/phytochemical/Artocarpus%20heterophyllus
Artocarpus hirsutus,https://cb.imsc.res.in/imppat/phytochemical/Artocarpus%20hirsutus
Artocarpus integer,https://cb.imsc.res.in/imppat/phytochemical/Artocarpus%20integer
Artocarpus lacucha,https://cb.imsc.res.in/imppat/phytochemical/Artocarpus%20lacucha
Artocarpus rigidus,https://cb.imsc.res.in/imppat/phytochemical/Artocarpus%20rigidus
Aruncus dioicus,https://cb.imsc.res.in/imppat/phytochemical/Aruncus%20dioicus
Arundina graminifolia,https://cb.imsc.res.in/imppat/phytochemical/Arundina%20graminifolia
Arundo donax,https://cb.imsc.res.in/imppat/phytochemical/Arundo%20donax
Asarum europaeum,https://cb.imsc.res.in/imppat/phytochemical/Asarum%20europaeum
Asarum himalaicum,https://cb.imsc.res.in/imppat/phytochemical/Asarum%20himalaicum
Asclepias curassavica,https://cb.imsc.res.in/imppat/phytochemical/Asclepias%20curassavica
Asparagus adscendens,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20adscendens
Asparagus aethiopicus,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20aethiopicus
Asparagus curillus,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20curillus
Asparagus filicinus,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20filicinus
Asparagus gonoclados,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20gonoclados
Asparagus officinalis,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20officinalis
Asparagus racemosus,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20racemosus
Asparagus setaceus,https://cb.imsc.res.in/imppat/phytochemical/Asparagus%20setaceus
Asperugo procumbens,https://cb.imsc.res.in/imppat/phytochemical/Asperugo%20procumbens
Asphodelus fistulosus,https://cb.imsc.res.in/imppat/phytochemical/Asphodelus%20fistulosus
Asphodelus tenuifolius,https://cb.imsc.res.in/imppat/phytochemical/Asphodelus%20tenuifolius
Asplenium adiantum-nigrum,https://cb.imsc.res.in/imppat/phytochemical/Asplenium%20adiantum-nigrum
Asplenium bulbiferum,https://cb.imsc.res.in/imppat/phytochemical/Asplenium%20bulbiferum
Asplenium nidus,https://cb.imsc.res.in/imppat/phytochemical/Asplenium%20nidus
Asplenium septentrionale,https://cb.imsc.res.in/imppat/phytochemical/Asplenium%20septentrionale
Asplenium trichomanes,https://cb.imsc.res.in/imppat/phytochemical/Asplenium%20trichomanes
Asplenium yoshinagae,https://cb.imsc.res.in/imppat/phytochemical/Asplenium%20yoshinagae
Aster ageratoides,https://cb.imsc.res.in/imppat/phytochemical/Aster%20ageratoides
Aster molliusculus,https://cb.imsc.res.in/imppat/phytochemical/Aster%20molliusculus
Aster thomsonii,https://cb.imsc.res.in/imppat/phytochemical/Aster%20thomsonii
Astilbe rivularis,https://cb.imsc.res.in/imppat/phytochemical/Astilbe%20rivularis
Astragalus frigidus,https://cb.imsc.res.in/imppat/phytochemical/Astragalus%20frigidus
Astragalus graveolens,https://cb.imsc.res.in/imppat/phytochemical/Astragalus%20graveolens
Astragalus hamosus,https://cb.imsc.res.in/imppat/phytochemical/Astragalus%20hamosus
Astragalus himalayanus,https://cb.imsc.res.in/imppat/phytochemical/Astragalus%20himalayanus
Astragalus polyacanthus,https://cb.imsc.res.in/imppat/phytochemical/Astragalus%20polyacanthus
Asystasia gangetica,https://cb.imsc.res.in/imppat/phytochemical/Asystasia%20gangetica
Atalantia ceylanica,https://cb.imsc.res.in/imppat/phytochemical/Atalantia%20ceylanica
Atalantia monophylla,https://cb.imsc.res.in/imppat/phytochemical/Atalantia%20monophylla
Atalantia racemosa,https://cb.imsc.res.in/imppat/phytochemical/Atalantia%20racemosa
Atractylodes macrocephala,https://cb.imsc.res.in/imppat/phytochemical/Atractylodes%20macrocephala
Atriplex hortensis,https://cb.imsc.res.in/imppat/phytochemical/Atriplex%20hortensis
Atropa acuminata,https://cb.imsc.res.in/imppat/phytochemical/Atropa%20acuminata
Atropa belladonna,https://cb.imsc.res.in/imppat/phytochemical/Atropa%20belladonna
Aucuba japonica,https://cb.imsc.res.in/imppat/phytochemical/Aucuba%20japonica
Avena fatua,https://cb.imsc.res.in/imppat/phytochemical/Avena%20fatua
Avena sativa,https://cb.imsc.res.in/imppat/phytochemical/Avena%20sativa
Averrhoa bilimbi,https://cb.imsc.res.in/imppat/phytochemical/Averrhoa%20bilimbi
Averrhoa carambola,https://cb.imsc.res.in/imppat/phytochemical/Averrhoa%20carambola
Avicennia germinans,https://cb.imsc.res.in/imppat/phytochemical/Avicennia%20germinans
Avicennia marina,https://cb.imsc.res.in/imppat/phytochemical/Avicennia%20marina
Avicennia officinalis,https://cb.imsc.res.in/imppat/phytochemical/Avicennia%20officinalis
Ayapana triplinervis,https://cb.imsc.res.in/imppat/phytochemical/Ayapana%20triplinervis
Azadirachta indica,https://cb.imsc.res.in/imppat/phytochemical/Azadirachta%20indica
Azanza lampas,https://cb.imsc.res.in/imppat/phytochemical/Azanza%20lampas
Azima tetracantha,https://cb.imsc.res.in/imppat/phytochemical/Azima%20tetracantha
Azolla pinnata,https://cb.imsc.res.in/imppat/phytochemical/Azolla%20pinnata
Baccaurea ramiflora,https://cb.imsc.res.in/imppat/phytochemical/Baccaurea%20ramiflora
Baccharis linearis,https://cb.imsc.res.in/imppat/phytochemical/Baccharis%20linearis
Baccharoides anthelmintica,https://cb.imsc.res.in/imppat/phytochemical/Baccharoides%20anthelmintica
Bacopa monnieri,https://cb.imsc.res.in/imppat/phytochemical/Bacopa%20monnieri
Balanites aegyptiaca,https://cb.imsc.res.in/imppat/phytochemical/Balanites%20aegyptiaca
Balanites roxburghii,https://cb.imsc.res.in/imppat/phytochemical/Balanites%20roxburghii
Balanophora fungosa,https://cb.imsc.res.in/imppat/phytochemical/Balanophora%20fungosa
Balanophora involucrata,https://cb.imsc.res.in/imppat/phytochemical/Balanophora%20involucrata
Balanophora polyandra,https://cb.imsc.res.in/imppat/phytochemical/Balanophora%20polyandra
Baliospermum solanifolium,https://cb.imsc.res.in/imppat/phytochemical/Baliospermum%20solanifolium
Bambusa bambos,https://cb.imsc.res.in/imppat/phytochemical/Bambusa%20bambos
Bambusa vulgaris,https://cb.imsc.res.in/imppat/phytochemical/Bambusa%20vulgaris
Banisteriopsis caapi,https://cb.imsc.res.in/imppat/phytochemical/Banisteriopsis%20caapi
Banisteriopsis muricata,https://cb.imsc.res.in/imppat/phytochemical/Banisteriopsis%20muricata
Baphia nitida,https://cb.imsc.res.in/imppat/phytochemical/Baphia%20nitida
Barbarea vulgaris,https://cb.imsc.res.in/imppat/phytochemical/Barbarea%20vulgaris
Barleria cristata,https://cb.imsc.res.in/imppat/phytochemical/Barleria%20cristata
Barleria lupulina,https://cb.imsc.res.in/imppat/phytochemical/Barleria%20lupulina
Barleria prionitis,https://cb.imsc.res.in/imppat/phytochemical/Barleria%20prionitis
Barleria strigosa,https://cb.imsc.res.in/imppat/phytochemical/Barleria%20strigosa
Barringtonia acutangula,https://cb.imsc.res.in/imppat/phytochemical/Barringtonia%20acutangula
Barringtonia asiatica,https://cb.imsc.res.in/imppat/phytochemical/Barringtonia%20asiatica
Barringtonia racemosa,https://cb.imsc.res.in/imppat/phytochemical/Barringtonia%20racemosa
Basella alba,https://cb.imsc.res.in/imppat/phytochemical/Basella%20alba
Bassia indica,https://cb.imsc.res.in/imppat/phytochemical/Bassia%20indica
Bassia scoparia,https://cb.imsc.res.in/imppat/phytochemical/Bassia%20scoparia
Bauhinia championii,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20championii
Bauhinia divaricata,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20divaricata
Bauhinia malabarica,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20malabarica
Bauhinia monandra,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20monandra
Bauhinia purpurea,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20purpurea
Bauhinia racemosa,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20racemosa
Bauhinia roxburghiana,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20roxburghiana
Bauhinia rufescens,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20rufescens
Bauhinia semla,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20semla
Bauhinia tomentosa,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20tomentosa
Bauhinia vahlii,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20vahlii
Bauhinia variegata,https://cb.imsc.res.in/imppat/phytochemical/Bauhinia%20variegata
Beaumontia grandiflora,https://cb.imsc.res.in/imppat/phytochemical/Beaumontia%20grandiflora
Beesia calthifolia,https://cb.imsc.res.in/imppat/phytochemical/Beesia%20calthifolia
Begonia cucullata,https://cb.imsc.res.in/imppat/phytochemical/Begonia%20cucullata
Begonia malabarica,https://cb.imsc.res.in/imppat/phytochemical/Begonia%20malabarica
Begonia rex,https://cb.imsc.res.in/imppat/phytochemical/Begonia%20rex
Bellis perennis,https://cb.imsc.res.in/imppat/phytochemical/Bellis%20perennis
Benincasa hispida,https://cb.imsc.res.in/imppat/phytochemical/Benincasa%20hispida
Berberis aristata,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20aristata
Berberis asiatica,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20asiatica
Berberis brandisiana,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20brandisiana
Berberis chitria,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20chitria
Berberis concinna,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20concinna
Berberis coriaria,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20coriaria
Berberis floribunda,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20floribunda
Berberis insignis,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20insignis
Berberis lambertii,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20lambertii
Berberis lycium,https://cb.imsc.res.in/imppat/phytochemical/Berberis%20lycium
